"Idioma Destino","Valor","Recurso","Arquivo","Caminho"
"Espanhol (Espanha)","Consumo médio (diário) es-es","Consumo_medio_diario","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Espanhol (Espanha)","Consumo médio (mensal) es-es","Consumo_medio_mensal","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Espanhol (Espanha)","Duração do estoque (dias) es-es","Duracao_estoque_dias","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Espanhol (Espanha)","Duração do estoque (meses) es-es","Duracao_estoque_meses","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Espanhol (Espanha)","Estoque máximo es-es","Estoque_maximo","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Espanhol (Espanha)","Estoque mínimo es-es","Estoque_minimo","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Espanhol (Espanha)","Ponto de pedido es-es","Ponto_de_pedido","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Espanhol (Espanha)","Tempo de ressuprimento (dias) es-es","Tempo_ressuprimento_dias","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Espanhol (Espanha)","Documento do responsável pelo recebimento es-es","Documento_do_responsavel_pelo_recebimento","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Espanhol (Espanha)","Nome legível do responsável pelo recebimento es-es","Nome_legivel_do_responsavel_pelo_recebimento","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Espanhol (Espanha)","Aguardando aprovação es-es","Aguardando_aprovacao","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Espanhol (Espanha)","Tipo do bem es-es","Tipo_do_bem","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Espanhol (Espanha)","Última baixa es-es","Ultima_baixa","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Espanhol (Espanha)","Incluir na cesta es-es","Incluir_na_cesta","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Espanhol (Espanha)","Devolver es-es","Devolver","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Espanhol (Espanha)","Devolvido es-es","Devolvido","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Espanhol (Espanha)","Guia de remessa es-es","Guia_de_remessa","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Espanhol (Espanha)","Devolvido parcialmente es-es","Devolvido_parcialmente","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Espanhol (Espanha)","Em devolução es-es","Em_devolucao","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Espanhol (Espanha)","Sem devolução es-es","Sem_devolucao","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Espanhol (Espanha)","Endereço de estoque inativo. es-es","Endereco_de_estoque_inativo","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Espanhol (Espanha)","Nome do motorista es-es","Nome_do_motorista","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Espanhol (Espanha)","Valor de entrada es-es","Valor_de_entrada","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Espanhol (Espanha)","Valor de saída es-es","Valor_de_saida","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Espanhol (Espanha)","Movimentações es-es","Movimentacoes","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Espanhol (Espanha)","Data última saídaes-es","Data_ultima_saida","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Espanhol (Espanha)","Quantidade última saídaes-es","Quantidade_ultima_saida","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Espanhol (Espanha)","Vl. Estoque es-es","VLEstoque","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Espanhol (Espanha)","Vl. Última entrada es-es","Vl_Ultima_entrada","Label.es.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Label.es.resx"
"Ingles","Alguns registros não foram excluídos. Verifique se os almoxarifados selecionados possuem endereçamentos associados. En-us","Alguns_registros_nao_foram_excluidos_Verifique_se_os_almoxarifados_selecionados_possuem_enderecamentos_associados","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","O almoxarifado superior selecionado não pode ser o mesmo em manutenção. en-us","O_almoxarifado_superior_selecionado_nao_pode_ser_o_mesmo_em_manutencao","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","O almoxarifado {0} foi ativado. Justificativa {1}. en-us","O_almoxarifado_X_foi_ativado_Justificatica","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","O almoxarifado {0} foi desativado. Justificativa {1}. en-us","O_almoxarifado_X_foi_desativado_Justificatica","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","O usuário informado como corresponsável não pertence à unidade gestora selecionada. en-us","O_usuario_informado_como_co_responsavel_nao_pertence_a_unidade_gestora_selecionada","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","O usuário informado como responsável não pertence à unidade gestora selecionada. en-us","O_usuario_informado_como_responsavel_nao_pertence_a_unidade_gestora_selecionada","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Alguns registros não foram excluídos. Verifique se as máscaras selecionadas estão associadas a um ou mais endereços de estoque. en-us","Alguns_registros_nao_foram_excluidos_Verifique_se_as_mascaras_selecionadas_estao_associadas_a_um_ou_mais_enderecos_de_estoque","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","O modelo da máscara digitado não corresponde a expressão regular configurada. en-us","O_modelo_da_mascara_digitado_nao_corresponde_a_expressao_regular_configurada","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Somente almoxarifado ativo pode ser inativado. - en-us","Somente_almoxarifado_ativo_pode_ser_inativado","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Somente almoxarifado inativo pode ser ativado. - en-us","Somente_almoxarifado_inativo_pode_ser_ativado","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","O código digitado não corresponde ao padrão da máscara selecionada. en-us","O_codigo_digitado_nao_corresponde_ao_padrao_da_mascara_selecionada","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","O código informado já está sendo utilizado por outro endereço de estoque. en-us","O_codigo_informado_ja_esta_sendo_utilizado_por_outro_endereco_de_estoque","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Endereços de estoque de entrada e/ou saída não podem ser inativados. en-us","Enderecos_de_estoque_de_entrada_e_ou_saida_nao_podem_ser_inativados","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Preencha corretamente a quantidade. - en-us","Preencha_corretamente_a_quantidade","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Preencha corretamente a data de validade. - en-us","Preencha_corretamente_a_data_de_validade","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Dos registros selecionados apenas 1 foi excluído. Verifique se os demais registros estão em configuração ou agendados. en-us","Dos_registros_selecionados_apenas_1_foi_excluido_Verifique_se_os_demais_registros_estao_em_configuracao_ou_agendados","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Dos registros selecionados apenas {0} foram excluídos. Verifique se os demais registros estão em configuração ou agendados. en-us","Dos_registros_selecionados_apenas_x_foram_excluidos_Verifique_se_os_demais_registros_estao_em_configuracao_ou_agendados","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Os registros selecionados não foram excluídos. Verifique se os mesmos estão em configuração ou agendados. en-us","Os_registros_selecionados_nao_foram_excluidos_Verifique_se_os_mesmos_estao_em_configuracao_ou_agendados","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Dos registros selecionados apenas 1 foi alterado. Verifique se  os registros não alterados já estão cancelados. en-us","Dos_registros_selecionados_apenas_1_foi_alterado_Verifique_se_os_registros_nao_alterados_ja_estao_finalizados","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Dos registros selecionados apenas {0} foram alterados. Verifique se  os registros não alterados já estão cancelados. en-us","Dos_registros_selecionados_apenas_x_foram_alterados_Verifique_se_os_registros_nao_alterados_ja_estao_finalizados","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Os registros selecionados não foram alterados. Verifique se  os registros não alterados já estão cancelados. en-us","Os_registros_selecionados_nao_foram_alterados_Verifique_se_os_registros_nao_alterados_ja_estao_finalizados","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","A data/hora de início deve ser maior ou igual a data e hora atual. en-us","A_data_hora_de_inicio_deve_ser_maior_ou_igual_a_data_e_hora_atual","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","A data/hora de término previsto deve ser maior do que a data/hora de início. en-us","A_data_hora_de_termino_previsto_deve_ser_maior_do_que_a_data_hora_de_inicio","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Selecione a data de início e término previsto do inventário. -en-us","Selecione_a_data_hora_de_inicio_e_termino_previsto_do_inventario","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","A data/hora de término previsto deve ser maior que a data e hora atual. -en-us","A_data_hora_de_termino_previsto_deve_ser_maior_que_a_data_atual","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","A data de início não pode ser maior do que a data de término previsto. -en-us","A_data_de_inicio_nao_pode_ser_maior_do_que_a_data_de_termino_previsto","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Um ou mais membros selecionados fazem parte de uma comissão previamente criada. Todos os membros serão excluídos. Deseja realmente confirmar a exclusão? - en-us","Um_ou_mais_membros_selecionados_fazem_parte_de_uma_comissao_previamente_criada_e_todos_os_membros_da_mesma_serao_excluidos_Deseja_realmente_confirmar_a_exclusao","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","A data de validade não pode ser menor do que a data atual. en-us","A_data_de_validade_nao_pode_ser_menor_do_que_a_data_atual","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Um ou mais membros selecionados já estão vinculados à comissão. en-us","Um_ou_mais_membros_selecionados_ja_estao_vinculados_a_comissao","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","A data de validade deve ser maior ou igual a data atual. en-us","A_data_de_validade_deve_ser_maior_ou_igual_a_data_atual","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Para continuar informe a data de termino previsto posterior à data de início. en-us","Para_continuar_informe_a_data_de_termino_previsto_posteria_a_data_de_inicio","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Alguns registros selecionados não podem ser inseridos no inventário, pois já estão sendo inventariados. en-us","Alguns_registros_selecionados_nao_podem_ser_inseridos_no_inventario_pois_ja_estão_sendo_inventariados","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","O registro selecionado não pode ser inserido no inventário, pois já está sendo inventariado. en-us","O_registro_selecionado_nao_pode_ser_inserido_no_inventario_pois_ja_esta_sendo_inventariado","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Alguns registros não foram inseridos. Pois já fazem parte do catálogo. en-us","Alguns_registros_nao_foram_inseridos_pois_ja_fazem_parte_do_catalogo_restritivo","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Somente inventários em configuração podem ser agendados. en-us","Apenas_inventarios_em_configuracao_podem_ser_agendados","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Uma ou mais unidades requisitantes selecionadas já estão vinculadas ao almoxarifado. en-us","Uma_ou_mais_unidades_requisitantes_selecionadas_ja_estao_vinculados_ao_almoxarifado","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Inventário em apuração (Contagem: {0}). en-us","Inventario_em_apuracao","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","O inventário atingiu o número máximo de contagens. en-us","O_inventario_atingiu_o_numero_maximo_de_contagens","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Um ou mais catálogos selecionados já estão vinculados a unidade requisitante. en-us","Um_ou_mais_catalogos_selecionados_ja_estao_vincilados_a_unidade_requisitante","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Um ou mais usuários selecionados já estão vinculados a unidade requisitante. en-us","Um_ou_mais_usuarios_selecionados_ja_estao_vinculados_a_unidade_requisitante","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Inventário em etapa de apuração. en-us","Inventario_em_etapa_de_apuracao","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Existem quantidades apuradas que não foram preenchidas e que serão consideradas sem divergência. Deseja realmente encerrar a contagem? en-us","Existe_quantidade_apurada_nao_preenchidas","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Contagem {0} encerrada. en-us","Contagem_num_encerrada","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Contagem {0} cancelada. en-us","Contagem_num_cancelada","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Inventário aguardando aprovação. en-us","Inventario_aguardando_aprovacao","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Inventário cancelado com sucesso. en-us","Inventario_cancelado_com_sucesso","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Inventário encerrado.  en-us","Inventario_encerrado","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Inventário encerrado com sucesso. en-us","Inventario_encerrado_com_sucesso","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","O inventário não atingiu o número mínimo de contagens. en-us","O_inventario_atingiu_o_numero_minimo_de_contagens","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","O inventário deve possuir pelo menos um item e uma comissão para ser aberto. en-us","O_inventario_deve_possuir_pelo_menos_um_item_e_uma_comissao_para_ser_aberto","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","O inventário deve possuir pelo menos um item para ser aberto. en-us","O_inventario_deve_possuir_pelo_menos_um_item_para_ser_aberto","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Você realmente deseja abrir o inventário? en-us","Voce_realmente_deseja_abrir_o_inventario","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Você realmente deseja cancelar a contagem {0}? en-us","Voce_realmente_deseja_cancelar_a_contagem","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Você realmente deseja cancelar o inventário? en-us","Voce_realmente_deseja_cancelar_o_inventario","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Você realmente deseja criar uma nova contagem para o inventário? en-us","Voce_realmente_deseja_criar_uma_nova_contagem_para_o_inventario","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Você realmente deseja encerrar a contagem {0}? en-us","Voce_realmente_deseja_encerrar_a_contagem","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Você realmente deseja encerrar o inventário? en-us","Voce_realmente_deseja_encerrar_o_inventario","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Para apresentar os itens do inventário, o mesmo precisa estar aberto. en-us","Para_apresentar_os_itens_do_inventario_o_mesmo_precisa_estar_aberto","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Alguns itens não foram inseridos no inventário, pois já estão sendo inventariados. en-us","Alguns_itens_nao_foram_inseridos_no_inventario_pois_ja_estao_sendo_inventariados","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Nenhum item foi inserido no inventário, pois já estão sendo inventariados.en-us","Nenhum_item_foi_inserido_no_inventario_pois_ja_estao_sendo_inventariados","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","O almoxarifado selecionado não possui itens. en-us","O_almoxarifado_selecionado_nao_possui_itens","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Selecione a data de início e término previsto da avaliação. en-us","Selecione_a_data_hora_de_inicio_e_termino_previsto_do_avaliacao","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Ao alterar o tipo de movimentação as informações cadastradas da sessão de documentos serão perdidas. Deseja continuar? EN-US","Ao_alterar_o_tipo_de_movimentacao_as_informacoes_cadastradas_da_sessao_de_documentos_serao_perdidas_Deseja_continuar","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Não existe tipo de documento associado a esse tipo de movimentação. EN-US","Nao_existe_tipo_de_documento_associado_a_esse_tipo_de_movimentacao","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Não foi possível realizar a operação, pois o número máximo de documento do tipo {0} foi atingido. EN-US","Nao_foi_possivel_realizar_a_operacao_pois_o_numero_maximo_de_documento_do_tipo_X_foi_atingido","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Você realmente deseja cancelar o termo de recebimento? EN-US","Deseja_realmente_cancelar_o_termo_de_recebimento","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Termos de recebimento já cancelados, estornados ou finalizados não podem ser canceladas. EN-US","Termos_de_recebimento_ja_cancelados_estornados_ou_finalizados_nao_podem_ser_cancelados","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Você realmente deseja cancelar a(s) requisição(ões) selecionada(s)? en-us","Deseja_realmente_cancelar_requisicoes_selecionadas","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Você realmente deseja excluir a(s) requisição(ões) selecionada(s)? en-us","Deseja_realmente_excluir_as_requisicoes_selecionadas","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Requisição cancelada. en-us","Requisicao_cancelada","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Não foi possível realizar a operação. Apenas requisições com itens associados podem ser encaminhadas. en-us","Nao_foi_possivel_realizar_a_operacao_apenas_requisicoes_com_itens_associados_podem_ser_encaminhadas","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Requisição criada en-us","Requisicao_criada","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Requisição encaminhada e aguardando aprovação. en-us","Requisicao_encaminhada_e_aguardando_aprovacao","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Item {0} foi incluído. en-us","Item_foi_incluido","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Item {0} foi excluído. en-us","Item_foi_excluido","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Não foi possível efetuar a operação. A comissão do inventário possui data de encerramento da vigência menor do que a data prevista de encerramento do inventário. en-us","Nao_foi_possivel_efetuar_a_operacao_A_comissao_do_inventario_possui_data_de_encerramento_da_vigencia_menor_do_que_a_data_prevista_de_encerramento_do_inventario","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Você realmente deseja excluir o(s) Item(ns) selecionado(s)? en-us","Voce_realmente_deseja_cancelar_itens_selecionado","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
"Ingles","Item {0} foi cancelado. en-us","Item_foi_cancelado","Mensagem.en-us.resx","Componentes\public\Resources\Paradigma.Wbc.Almoxarifado.ResourcesAlmoxarifado\Mensagem.en-us.resx"
